game_id,Season,StadiumName,TimeStartGame,TimeEndGame,TZOffset
2019092906,2019,Hard Rock Stadium,9/29/2019 13:00,9/29/2019 15:52,-4
2019092907,2019,MetLife Stadium,9/29/2019 13:00,9/29/2019 15:52,-4
2019092908,2019,State Farm Stadium,9/29/2019 13:05,9/29/2019 16:01,-7
2019092909,2019,Los Angeles Memorial Coliseum,9/29/2019 13:05,9/29/2019 16:44,-7
2019092910,2019,Soldier Field,9/29/2019 15:25,9/29/2019 18:24,-5
2019092911,2019,Empower Field at Mile High,9/29/2019 14:25,9/29/2019 17:40,-6
2019092912,2019,Mercedes-Benz Superdome,9/29/2019 19:20,9/29/2019 22:16,-5
2019093000,2019,Heinz Field,9/30/2019 20:15,9/30/2019 23:11,-4
2019100300,2019,CenturyLink Field,10/3/2019 17:20,10/3/2019 20:47,-7
2019100600,2019,Bank of America Stadium,10/6/2019 13:00,10/6/2019 16:28,-4
2019100601,2019,Paul Brown Stadium,10/6/2019 13:00,10/6/2019 16:03,-4
2019100602,2019,NRG Stadium,10/6/2019 12:00,10/6/2019 15:13,-5
2019100603,2019,Mercedes-Benz Superdome,10/6/2019 12:00,10/6/2019 15:07,-5
2019100604,2019,MetLife Stadium,10/6/2019 13:00,10/6/2019 16:03,-4
2019100605,2019,Tottenham Hotspur Stadium,10/6/2019 18:00,10/6/2019 21:08,1
2019100606,2019,Lincoln Financial Field,10/6/2019 13:00,10/6/2019 16:01,-4
2019100607,2019,Heinz Field,10/6/2019 13:00,10/6/2019 16:23,-4
2019100608,2019,Nissan Stadium,10/6/2019 12:00,10/6/2019 14:54,-5
2019100609,2019,FedExField,10/6/2019 13:00,10/6/2019 16:08,-4
2019100610,2019,Dignity Health Sports Park,10/6/2019 13:05,10/6/2019 16:08,-7
2019100611,2019,AT&T Stadium,10/6/2019 15:25,10/6/2019 18:56,-5
2019100612,2019,Arrowhead Stadium,10/6/2019 19:20,10/6/2019 22:35,-5
2019100700,2019,Levi's Stadium,10/7/2019 17:15,10/7/2019 20:12,-7
2019101000,2019,Gillette Stadium,10/10/2019 20:20,10/10/2019 23:22,-4
2019101300,2019,Tottenham Hotspur Stadium,10/13/2019 14:30,10/13/2019 17:56,1
2019101301,2019,M&T Bank Stadium,10/13/2019 13:00,10/13/2019 16:12,-4
2019101302,2019,FirstEnergy Stadium,10/13/2019 13:00,10/13/2019 16:31,-4
2019101303,2019,TIAA Bank Field,10/13/2019 13:00,10/13/2019 15:52,-4
2019101304,2019,Arrowhead Stadium,10/13/2019 12:00,10/13/2019 15:07,-5
2019101305,2019,Hard Rock Stadium,10/13/2019 13:00,10/13/2019 16:09,-4
2019101306,2019,U.S. Bank Stadium,10/13/2019 12:00,10/13/2019 15:07,-5
2019101307,2019,State Farm Stadium,10/13/2019 13:05,10/13/2019 16:12,-7
2019101308,2019,Los Angeles Memorial Coliseum,10/13/2019 13:05,10/13/2019 16:16,-7
2019101309,2019,Empower Field at Mile High,10/13/2019 14:25,10/13/2019 17:20,-6
2019101310,2019,MetLife Stadium,10/13/2019 16:25,10/13/2019 19:24,-4
2019101311,2019,Dignity Health Sports Park,10/13/2019 17:20,10/13/2019 20:15,-7
2019101400,2019,Lambeau Field,10/14/2019 19:15,10/14/2019 22:21,-5
2019101700,2019,Empower Field at Mile High,10/17/2019 18:20,10/17/2019 21:13,-6
2019102000,2019,Mercedes-Benz Stadium,10/20/2019 13:00,10/20/2019 16:03,-4
2019102001,2019,New Era Field,10/20/2019 13:00,10/20/2019 16:00,-4
2019102002,2019,Paul Brown Stadium,10/20/2019 13:00,10/20/2019 16:17,-4
2019102003,2019,Ford Field,10/20/2019 13:00,10/20/2019 16:11,-4
2019102004,2019,Lambeau Field,10/20/2019 12:00,10/20/2019 14:59,-5
2019102005,2019,Lucas Oil Stadium,10/20/2019 13:00,10/20/2019 16:10,-4
2019102006,2019,MetLife Stadium,10/20/2019 13:00,10/20/2019 16:03,-4
2019102007,2019,FedExField,10/20/2019 13:00,10/20/2019 15:36,-4
2019102008,2019,Nissan Stadium,10/20/2019 15:05,10/20/2019 18:15,-5
2019102009,2019,Soldier Field,10/20/2019 15:25,10/20/2019 18:53,-5
2019102010,2019,CenturyLink Field,10/20/2019 13:25,10/20/2019 16:30,-7
2019102011,2019,AT&T Stadium,10/20/2019 19:20,10/20/2019 22:21,-5
2019102100,2019,MetLife Stadium,10/21/2019 20:15,10/21/2019 23:25,-4
2019102400,2019,U.S. Bank Stadium,10/24/2019 19:20,10/24/2019 21:59,-5
2019102700,2019,Mercedes-Benz Stadium,10/27/2019 13:00,10/27/2019 16:00,-4
2019102701,2019,New Era Field,10/27/2019 13:00,10/27/2019 16:01,-4
2019102702,2019,Soldier Field,10/27/2019 12:00,10/27/2019 14:56,-5
2019102703,2019,Ford Field,10/27/2019 13:00,10/27/2019 16:02,-4
2019102704,2019,NRG Stadium,10/27/2019 15:25,10/27/2019 18:33,-5
2019102705,2019,TIAA Bank Field,10/27/2019 13:00,10/27/2019 16:15,-4
2019102706,2019,Wembley Stadium,10/27/2019 17:00,10/27/2019 20:05,0
2019102707,2019,Mercedes-Benz Superdome,10/27/2019 12:00,10/27/2019 14:55,-5
2019102708,2019,Nissan Stadium,10/27/2019 12:00,10/27/2019 15:22,-5
2019102709,2019,Levi's Stadium,10/27/2019 13:05,10/27/2019 16:09,-7
2019102710,2019,Lucas Oil Stadium,10/27/2019 13:00,10/27/2019 16:14,-4
2019102711,2019,Gillette Stadium,10/27/2019 16:25,10/27/2019 19:36,-4
2019102712,2019,Arrowhead Stadium,10/27/2019 19:20,10/27/2019 22:27,-5
2019102800,2019,Heinz Field,10/28/2019 20:15,10/28/2019 23:30,-4
2019103100,2019,State Farm Stadium,10/31/2019 18:20,10/31/2019 21:30,-7
2019110300,2019,Wembley Stadium,11/3/2019 14:30,11/3/2019 17:27,0
2019110301,2019,New Era Field,11/3/2019 13:00,11/3/2019 15:40,-5
2019110302,2019,Bank of America Stadium,11/3/2019 13:00,11/3/2019 16:17,-5
2019110303,2019,Arrowhead Stadium,11/3/2019 12:00,11/3/2019 15:07,-6
2019110304,2019,Hard Rock Stadium,11/3/2019 13:00,11/3/2019 16:19,-5
2019110305,2019,Lincoln Financial Field,11/3/2019 13:00,11/3/2019 16:02,-5
2019110306,2019,Heinz Field,11/3/2019 13:00,11/3/2019 16:03,-5
2019110307,2019,Oakland Coliseum,11/3/2019 13:05,11/3/2019 16:08,-8
2019110308,2019,CenturyLink Field,11/3/2019 13:05,11/3/2019 16:34,-8
2019110309,2019,Empower Field at Mile High,11/3/2019 14:25,11/3/2019 17:33,-7
2019110310,2019,Dignity Health Sports Park,11/3/2019 13:25,11/3/2019 16:18,-8
2019110311,2019,M&T Bank Stadium,11/3/2019 20:20,11/3/2019 23:19,-5
2019110400,2019,MetLife Stadium,11/4/2019 20:15,11/4/2019 23:29,-5
2019110700,2019,Oakland Coliseum,11/7/2019 17:20,11/7/2019 20:33,-8
2019111000,2019,Soldier Field,11/10/2019 12:00,11/10/2019 15:07,-6
2019111001,2019,Paul Brown Stadium,11/10/2019 13:00,11/10/2019 15:50,-5
2019111002,2019,FirstEnergy Stadium,11/10/2019 13:00,11/10/2019 16:14,-5
2019111003,2019,Lambeau Field,11/10/2019 15:25,11/10/2019 18:42,-6
2019111004,2019,Mercedes-Benz Superdome,11/10/2019 12:00,11/10/2019 15:10,-6
2019111005,2019,MetLife Stadium,11/10/2019 13:00,11/10/2019 16:11,-5
2019111006,2019,Raymond James Stadium,11/10/2019 13:00,11/10/2019 16:23,-5
2019111007,2019,Nissan Stadium,11/10/2019 12:00,11/10/2019 15:12,-6
2019111008,2019,Lucas Oil Stadium,11/10/2019 16:05,11/10/2019 19:07,-5
2019111009,2019,Heinz Field,11/10/2019 16:25,11/10/2019 19:57,-5
2019111010,2019,AT&T Stadium,11/10/2019 19:20,11/10/2019 22:22,-6
2019111100,2019,Levi's Stadium,11/11/2019 17:15,11/11/2019 21:04,-8
2019111400,2019,FirstEnergy Stadium,11/14/2019 20:20,11/14/2019 23:46,-5
2019111700,2019,M&T Bank Stadium,11/17/2019 13:00,11/17/2019 15:56,-5
2019111701,2019,Bank of America Stadium,11/17/2019 13:00,11/17/2019 16:04,-5
2019111702,2019,Ford Field,11/17/2019 13:00,11/17/2019 16:14,-5
2019111703,2019,Lucas Oil Stadium,11/17/2019 13:00,11/17/2019 16:00,-5
2019111704,2019,Hard Rock Stadium,11/17/2019 13:00,11/17/2019 16:20,-5
2019111705,2019,U.S. Bank Stadium,11/17/2019 12:00,11/17/2019 15:15,-6
2019111706,2019,Raymond James Stadium,11/17/2019 13:00,11/17/2019 16:02,-5
2019111707,2019,FedExField,11/17/2019 13:00,11/17/2019 16:16,-5
2019111708,2019,Levi's Stadium,11/17/2019 13:05,11/17/2019 16:25,-8
2019111709,2019,Oakland Coliseum,11/17/2019 13:25,11/17/2019 16:29,-8
2019111710,2019,Lincoln Financial Field,11/17/2019 16:25,11/17/2019 19:43,-5
2019111711,2019,Los Angeles Memorial Coliseum,11/17/2019 17:20,11/17/2019 20:12,-8
2019111800,2019,Estadio Azteca,11/18/2019 19:15,11/18/2019 22:37,-6
2019112100,2019,NRG Stadium,11/21/2019 19:20,11/21/2019 22:18,-6
2019112400,2019,Mercedes-Benz Stadium,11/24/2019 13:00,11/24/2019 16:22,-5
2019112401,2019,New Era Field,11/24/2019 13:00,11/24/2019 15:57,-5
2019112402,2019,Soldier Field,11/24/2019 12:00,11/24/2019 15:02,-6
2019112403,2019,Paul Brown Stadium,11/24/2019 13:00,11/24/2019 16:08,-5
2019112404,2019,FirstEnergy Stadium,11/24/2019 13:00,11/24/2019 16:09,-5
2019112405,2019,Mercedes-Benz Superdome,11/24/2019 12:00,11/24/2019 15:26,-6
2019112406,2019,MetLife Stadium,11/24/2019 13:00,11/24/2019 15:52,-5
2019112407,2019,FedExField,11/24/2019 13:00,11/24/2019 16:15,-5
2019112408,2019,Nissan Stadium,11/24/2019 15:05,11/24/2019 18:06,-6
2019112409,2019,Gillette Stadium,11/24/2019 16:25,11/24/2019 19:31,-5
2019112410,2019,Levi's Stadium,11/24/2019 17:20,11/24/2019 20:16,-8
2019112411,2019,Lincoln Financial Field,11/24/2019 13:00,11/24/2019 16:12,-5
2019112500,2019,Los Angeles Memorial Coliseum,11/25/2019 17:15,11/25/2019 20:09,-8
2019112800,2019,Ford Field,11/28/2019 12:30,11/28/2019 15:53,-5
2019112801,2019,AT&T Stadium,11/28/2019 15:30,11/28/2019 18:41,-6
2019112802,2019,Mercedes-Benz Stadium,11/28/2019 20:20,11/28/2019 23:32,-5
2019120100,2019,M&T Bank Stadium,12/1/2019 13:00,12/1/2019 15:56,-5
2019120101,2019,Bank of America Stadium,12/1/2019 13:00,12/1/2019 16:32,-5
2019120102,2019,Paul Brown Stadium,12/1/2019 13:00,12/1/2019 16:11,-5
2019120103,2019,Lucas Oil Stadium,12/1/2019 13:00,12/1/2019 16:07,-5
2019120104,2019,TIAA Bank Field,12/1/2019 13:00,12/1/2019 16:20,-5
2019120105,2019,Arrowhead Stadium,12/1/2019 15:25,12/1/2019 18:18,-6
2019120106,2019,Hard Rock Stadium,12/1/2019 13:00,12/1/2019 16:27,-5
2019120107,2019,MetLife Stadium,12/1/2019 13:00,12/1/2019 15:56,-5
2019120108,2019,State Farm Stadium,12/1/2019 14:05,12/1/2019 17:06,-7
2019120109,2019,Empower Field at Mile High,12/1/2019 14:25,12/1/2019 17:26,-7
2019120110,2019,Heinz Field,12/1/2019 13:00,12/1/2019 16:10,-5
2019120111,2019,NRG Stadium,12/1/2019 19:20,12/1/2019 22:36,-6
2019120200,2019,CenturyLink Field,12/2/2019 17:15,12/2/2019 20:28,-8
2019120500,2019,Soldier Field,12/5/2019 19:20,12/5/2019 22:34,-6
2019120800,2019,Mercedes-Benz Stadium,12/8/2019 13:00,12/8/2019 16:11,-5
2019120801,2019,New Era Field,12/8/2019 13:00,12/8/2019 16:11,-5
2019120802,2019,FirstEnergy Stadium,12/8/2019 13:00,12/8/2019 16:15,-5
2019120803,2019,Lambeau Field,12/8/2019 12:00,12/8/2019 14:59,-6
2019120804,2019,NRG Stadium,12/8/2019 12:00,12/8/2019 15:12,-6
2019120805,2019,U.S. Bank Stadium,12/8/2019 12:00,12/8/2019 15:07,-6
2019120806,2019,Mercedes-Benz Superdome,12/8/2019 12:00,12/8/2019 15:23,-6
2019120807,2019,MetLife Stadium,12/8/2019 13:00,12/8/2019 16:06,-5
2019120808,2019,Raymond James Stadium,12/8/2019 13:00,12/8/2019 16:14,-5
2019120809,2019,TIAA Bank Field,12/8/2019 16:05,12/8/2019 19:02,-5
2019120810,2019,State Farm Stadium,12/8/2019 14:25,12/8/2019 17:11,-7
2019120811,2019,Gillette Stadium,12/8/2019 16:25,12/8/2019 19:40,-5
2019120812,2019,Oakland Coliseum,12/8/2019 13:25,12/8/2019 16:23,-8
2019120813,2019,Los Angeles Memorial Coliseum,12/8/2019 17:20,12/8/2019 20:21,-8
2019120900,2019,Lincoln Financial Field,12/9/2019 20:15,12/9/2019 23:35,-5
2019121200,2019,M&T Bank Stadium,12/12/2019 20:20,12/12/2019 23:20,-5
2019121500,2019,Bank of America Stadium,12/15/2019 13:00,12/15/2019 16:06,-5
2019121501,2019,Paul Brown Stadium,12/15/2019 13:00,12/15/2019 16:05,-5
2019121502,2019,Ford Field,12/15/2019 13:00,12/15/2019 16:14,-5
2019121503,2019,Lambeau Field,12/15/2019 12:00,12/15/2019 15:17,-6
2019121504,2019,Arrowhead Stadium,12/15/2019 12:00,12/15/2019 14:57,-6
2019121505,2019,MetLife Stadium,12/15/2019 13:00,12/15/2019 16:11,-5
2019121506,2019,Heinz Field,12/15/2019 20:20,12/15/2019 23:21,-5
2019121507,2019,Nissan Stadium,12/15/2019 12:00,12/15/2019 15:02,-6
2019121508,2019,FedExField,12/15/2019 13:00,12/15/2019 16:09,-5
2019121509,2019,State Farm Stadium,12/15/2019 14:05,12/15/2019 17:05,-7
2019121510,2019,Oakland Coliseum,12/15/2019 13:05,12/15/2019 16:08,-8
2019121511,2019,AT&T Stadium,12/15/2019 15:25,12/15/2019 18:39,-6
2019121512,2019,Levi's Stadium,12/15/2019 13:25,12/15/2019 16:39,-8
2019121513,2019,Dignity Health Sports Park,12/15/2019 13:05,12/15/2019 16:04,-8
2019121600,2019,Mercedes-Benz Superdome,12/16/2019 19:15,12/16/2019 22:10,-6
2019122100,2019,Raymond James Stadium,12/21/2019 13:00,12/21/2019 16:15,-5
2019122101,2019,Gillette Stadium,12/21/2019 16:30,12/21/2019 19:33,-5
2019122102,2019,Levi's Stadium,12/21/2019 17:15,12/21/2019 20:21,-8
2019122200,2019,Empower Field at Mile High,12/22/2019 14:05,12/22/2019 16:59,-7
2019122201,2019,Dignity Health Sports Park,12/22/2019 13:05,12/22/2019 16:06,-8
2019122205,2019,Mercedes-Benz Stadium,12/22/2019 13:00,12/22/2019 15:57,-5
2019122206,2019,FirstEnergy Stadium,12/22/2019 13:00,12/22/2019 16:05,-5
2019122207,2019,Lucas Oil Stadium,12/22/2019 13:00,12/22/2019 16:02,-5
2019122208,2019,Hard Rock Stadium,12/22/2019 13:00,12/22/2019 17:00,-5
2019122209,2019,MetLife Stadium,12/22/2019 13:00,12/22/2019 15:53,-5
2019122210,2019,Nissan Stadium,12/22/2019 12:00,12/22/2019 15:20,-6
2019122211,2019,FedExField,12/22/2019 13:00,12/22/2019 16:36,-5
2019122212,2019,Lincoln Financial Field,12/22/2019 16:25,12/22/2019 19:33,-5
2019122213,2019,CenturyLink Field,12/22/2019 13:25,12/22/2019 16:43,-8
2019122214,2019,Soldier Field,12/22/2019 19:20,12/22/2019 22:07,-6
2019122300,2019,U.S. Bank Stadium,12/23/2019 19:15,12/23/2019 22:24,-6
2019122900,2019,M&T Bank Stadium,12/29/2019 16:25,12/29/2019 19:27,-5
2019122901,2019,New Era Field,12/29/2019 13:00,12/29/2019 16:01,-5
2019122902,2019,Bank of America Stadium,12/29/2019 13:00,12/29/2019 16:06,-5
2019122903,2019,Paul Brown Stadium,12/29/2019 13:00,12/29/2019 16:00,-5
2019122904,2019,AT&T Stadium,12/29/2019 15:25,12/29/2019 18:39,-6
2019122905,2019,Ford Field,12/29/2019 13:00,12/29/2019 16:20,-5
2019122906,2019,NRG Stadium,12/29/2019 15:25,12/29/2019 18:18,-6
2019122907,2019,TIAA Bank Field,12/29/2019 16:25,12/29/2019 19:28,-5
2019122908,2019,Arrowhead Stadium,12/29/2019 12:00,12/29/2019 15:03,-6
2019122909,2019,U.S. Bank Stadium,12/29/2019 12:00,12/29/2019 14:56,-6
2019122910,2019,Gillette Stadium,12/29/2019 13:00,12/29/2019 16:01,-5
2019122911,2019,MetLife Stadium,12/29/2019 16:25,12/29/2019 19:39,-5
2019122912,2019,Raymond James Stadium,12/29/2019 13:00,12/29/2019 16:13,-5
2019122913,2019,Empower Field at Mile High,12/29/2019 14:25,12/29/2019 17:47,-7
2019122914,2019,Los Angeles Memorial Coliseum,12/29/2019 13:25,12/29/2019 16:44,-8
2019122915,2019,CenturyLink Field,12/29/2019 17:20,12/29/2019 20:25,-8
2020010400,2019,NRG Stadium,1/4/2020 15:35,1/4/2020 19:13,-6
2020010401,2019,Gillette Stadium,1/4/2020 20:15,1/4/2020 23:12,-5
2020010500,2019,Mercedes-Benz Superdome,1/5/2020 12:05,1/5/2020 15:23,-6
2020010501,2019,Lincoln Financial Field,1/5/2020 16:40,1/5/2020 19:37,-5
2020011100,2019,Levi's Stadium,1/11/2020 13:35,1/11/2020 16:24,-8
2020011101,2019,M&T Bank Stadium,1/11/2020 20:15,1/11/2020 23:28,-5
2020011200,2019,Arrowhead Stadium,1/12/2020 14:05,1/12/2020 17:30,-6
2020011201,2019,Lambeau Field,1/12/2020 17:40,1/12/2020 20:49,-6
2020011900,2019,Arrowhead Stadium,1/19/2020 14:05,1/19/2020 17:09,-6
2020011901,2019,Levi's Stadium,1/19/2020 15:40,1/19/2020 18:43,-8
2020020200,2019,Hard Rock Stadium,2/2/2020 18:30,2/2/2020 21:59,-5
2020091000,2020,Arrowhead Stadium,9/10/2020 19:20,9/10/2020 22:13,-5
2020091300,2020,Mercedes-Benz Stadium,9/13/2020 13:00,9/13/2020 16:07,-4
2020091301,2020,M&T Bank Stadium,9/13/2020 13:00,9/13/2020 16:01,-4
2020091302,2020,New Era Field,9/13/2020 13:00,9/13/2020 16:10,-4
2020091303,2020,Bank of America Stadium,9/13/2020 13:00,9/13/2020 16:00,-4
2020091304,2020,Ford Field,9/13/2020 13:00,9/13/2020 16:16,-4
2020091305,2020,TIAA Bank Field,9/13/2020 13:00,9/13/2020 15:53,-4
2020091306,2020,U.S. Bank Stadium,9/13/2020 12:00,9/13/2020 15:12,-5
2020091307,2020,Gillette Stadium,9/13/2020 13:00,9/13/2020 15:45,-4
2020091308,2020,FedExField,9/13/2020 13:00,9/13/2020 16:15,-4
2020091309,2020,Paul Brown Stadium,9/13/2020 16:05,9/13/2020 19:22,-4
2020091310,2020,Mercedes-Benz Superdome,9/13/2020 15:25,9/13/2020 18:46,-5
2020091311,2020,Levi's Stadium,9/13/2020 13:25,9/13/2020 16:29,-7
2020091312,2020,SoFi Stadium,9/13/2020 17:20,9/13/2020 20:16,-7
2020091400,2020,MetLife Stadium,9/14/2020 19:15,9/14/2020 22:10,-4
2020091401,2020,Empower Field at Mile High,9/14/2020 20:10,9/14/2020 23:16,-6
2020091700,2020,FirstEnergy Stadium,9/17/2020 20:20,9/17/2020 23:41,-4
2020092000,2020,Soldier Field,9/20/2020 12:00,9/20/2020 15:01,-5
2020092001,2020,AT&T Stadium,9/20/2020 12:00,9/20/2020 15:34,-5
2020092002,2020,Lambeau Field,9/20/2020 12:00,9/20/2020 15:07,-5
2020092003,2020,Lucas Oil Stadium,9/20/2020 13:00,9/20/2020 15:52,-4
2020092004,2020,Hard Rock Stadium,9/20/2020 13:00,9/20/2020 16:40,-4
2020092005,2020,MetLife Stadium,9/20/2020 13:00,9/20/2020 15:56,-4
2020092006,2020,Lincoln Financial Field,9/20/2020 13:00,9/20/2020 16:08,-4
2020092007,2020,Heinz Field,9/20/2020 13:00,9/20/2020 16:18,-4
2020092008,2020,Raymond James Stadium,9/20/2020 13:00,9/20/2020 16:14,-4
2020092009,2020,Nissan Stadium,9/20/2020 12:00,9/20/2020 14:59,-5
2020092010,2020,State Farm Stadium,9/20/2020 13:05,9/20/2020 16:17,-7
2020092011,2020,NRG Stadium,9/20/2020 15:25,9/20/2020 18:20,-5
2020092012,2020,SoFi Stadium,9/20/2020 13:25,9/20/2020 16:44,-7
2020092013,2020,CenturyLink Field,9/20/2020 17:20,9/20/2020 20:27,-7
2020092100,2020,Allegiant Stadium,9/21/2020 17:15,9/21/2020 20:30,-7
2020092400,2020,TIAA Bank Field,9/24/2020 20:20,9/24/2020 23:21,-4
2020092700,2020,Mercedes-Benz Stadium,9/27/2020 13:00,9/27/2020 16:25,-4
2020092701,2020,New Era Field,9/27/2020 13:00,9/27/2020 16:04,-4
2020092702,2020,FirstEnergy Stadium,9/27/2020 13:00,9/27/2020 15:52,-4
2020092703,2020,U.S. Bank Stadium,9/27/2020 12:00,9/27/2020 15:10,-5
2020092704,2020,Gillette Stadium,9/27/2020 13:00,9/27/2020 16:15,-4
2020092705,2020,MetLife Stadium,9/27/2020 13:00,9/27/2020 16:01,-4
2020092706,2020,Lincoln Financial Field,9/27/2020 13:00,9/27/2020 16:48,-4
2020092707,2020,Heinz Field,9/27/2020 13:00,9/27/2020 15:57,-4
2020092708,2020,Lucas Oil Stadium,9/27/2020 16:05,9/27/2020 18:54,-4
2020092709,2020,SoFi Stadium,9/27/2020 13:05,9/27/2020 16:09,-7
2020092710,2020,State Farm Stadium,9/27/2020 13:25,9/27/2020 16:25,-7
2020092711,2020,Empower Field at Mile High,9/27/2020 14:25,9/27/2020 17:24,-6
2020092712,2020,CenturyLink Field,9/27/2020 13:25,9/27/2020 16:57,-7
2020092713,2020,Mercedes-Benz Superdome,9/27/2020 19:20,9/27/2020 22:31,-5
2020092800,2020,M&T Bank Stadium,9/28/2020 20:15,9/28/2020 23:13,-4
2020100100,2020,MetLife Stadium,10/1/2020 20:20,10/1/2020 23:49,-4
2020100400,2020,Bank of America Stadium,10/4/2020 13:00,10/4/2020 16:02,-4
2020100401,2020,Soldier Field,10/4/2020 15:25,10/4/2020 18:34,-5
2020100402,2020,Paul Brown Stadium,10/4/2020 13:00,10/4/2020 16:10,-4
2020100403,2020,AT&T Stadium,10/4/2020 12:00,10/4/2020 15:20,-5
2020100404,2020,Ford Field,10/4/2020 13:00,10/4/2020 16:06,-4
2020100405,2020,NRG Stadium,10/4/2020 12:00,10/4/2020 15:00,-5
2020100406,2020,Hard Rock Stadium,10/4/2020 13:00,10/4/2020 16:05,-4
2020100407,2020,Raymond James Stadium,10/4/2020 13:00,10/4/2020 16:06,-4
2020102512,2020,Nissan Stadium,10/25/2020 12:00,10/25/2020 15:06,-5
2020100409,2020,FedExField,10/4/2020 13:00,10/4/2020 15:50,-4
2020100410,2020,SoFi Stadium,10/4/2020 13:05,10/4/2020 15:48,-7
2020100501,2020,Arrowhead Stadium,10/5/2020 18:05,10/5/2020 20:47,-5
2020100412,2020,Allegiant Stadium,10/4/2020 13:25,10/4/2020 16:37,-7
2020100413,2020,Levi's Stadium,10/4/2020 17:20,10/4/2020 20:29,-7
2020100500,2020,Lambeau Field,10/5/2020 20:00,10/5/2020 22:56,-5
2020100800,2020,Soldier Field,10/8/2020 19:20,10/8/2020 22:30,-5
2020101100,2020,Mercedes-Benz Stadium,10/11/2020 13:00,10/11/2020 15:56,-4
2020101101,2020,M&T Bank Stadium,10/11/2020 13:00,10/11/2020 15:57,-4
2020101102,2020,NRG Stadium,10/11/2020 12:00,10/11/2020 14:55,-5
2020101103,2020,Arrowhead Stadium,10/11/2020 12:00,10/11/2020 15:27,-5
2020101812,2020,Gillette Stadium,10/18/2020 13:00,10/18/2020 15:55,-4
2020101105,2020,MetLife Stadium,10/11/2020 13:00,10/11/2020 16:06,-4
2020101106,2020,Heinz Field,10/11/2020 13:00,10/11/2020 16:16,-4
2020101300,2020,Nissan Stadium,10/13/2020 18:00,10/13/2020 21:06,-5
2020101108,2020,FedExField,10/11/2020 13:00,10/11/2020 15:58,-4
2020101109,2020,Levi's Stadium,10/11/2020 13:05,10/11/2020 16:11,-7
2020101110,2020,FirstEnergy Stadium,10/11/2020 16:25,10/11/2020 19:31,-4
2020101111,2020,AT&T Stadium,10/11/2020 15:25,10/11/2020 18:43,-5
2020101112,2020,CenturyLink Field,10/11/2020 17:20,10/11/2020 20:27,-7
2020101200,2020,Mercedes-Benz Superdome,10/12/2020 19:15,10/12/2020 22:35,-5
2020101901,2020,New Era Field,10/19/2020 17:00,10/19/2020 19:53,-4
2020101800,2020,Bank of America Stadium,10/18/2020 13:00,10/18/2020 16:08,-4
2020101801,2020,Lucas Oil Stadium,10/18/2020 13:00,10/18/2020 16:10,-4
2020101802,2020,TIAA Bank Field,10/18/2020 13:00,10/18/2020 16:00,-4
2020101803,2020,U.S. Bank Stadium,10/18/2020 12:00,10/18/2020 15:03,-5
2020101804,2020,MetLife Stadium,10/18/2020 13:00,10/18/2020 16:02,-4
2020101805,2020,Lincoln Financial Field,10/18/2020 13:00,10/18/2020 16:31,-4
2020101806,2020,Heinz Field,10/18/2020 13:00,10/18/2020 15:58,-4
2020101807,2020,Nissan Stadium,10/18/2020 12:00,10/18/2020 15:06,-5
2020112211,2020,Empower Field at Mile High,11/22/2020 14:05,11/22/2020 17:09,-7
2020112212,2020,SoFi Stadium,11/22/2020 13:05,11/22/2020 16:15,-8
2020101810,2020,Raymond James Stadium,10/18/2020 16:25,10/18/2020 19:30,-4
2020101811,2020,Levi's Stadium,10/18/2020 17:20,10/18/2020 20:24,-7
2020101900,2020,AT&T Stadium,10/19/2020 19:15,10/19/2020 22:21,-5
2020102200,2020,Lincoln Financial Field,10/22/2020 20:20,10/22/2020 23:34,-4
2020102500,2020,Mercedes-Benz Stadium,10/25/2020 13:00,10/25/2020 16:09,-4
2020110111,2020,M&T Bank Stadium,11/1/2020 13:00,11/1/2020 16:19,-5
2020102502,2020,Paul Brown Stadium,10/25/2020 13:00,10/25/2020 16:12,-4
2020102503,2020,NRG Stadium,10/25/2020 12:00,10/25/2020 15:03,-5
2020111512,2020,Hard Rock Stadium,11/15/2020 16:05,11/15/2020 19:01,-5
2020102505,2020,Mercedes-Benz Superdome,10/25/2020 12:00,10/25/2020 14:44,-5
2020102506,2020,MetLife Stadium,10/25/2020 13:00,10/25/2020 15:59,-4
2020102507,2020,FedExField,10/25/2020 13:00,10/25/2020 15:53,-4
2020102508,2020,State Farm Stadium,10/25/2020 17:20,10/25/2020 21:12,-7
2020102509,2020,Empower Field at Mile High,10/25/2020 14:25,10/25/2020 17:23,-6
2020102510,2020,Gillette Stadium,10/25/2020 16:25,10/25/2020 19:09,-4
2020102511,2020,Allegiant Stadium,10/25/2020 13:05,10/25/2020 16:14,-7
2020102600,2020,SoFi Stadium,10/26/2020 17:15,10/26/2020 20:22,-7
2020102900,2020,Bank of America Stadium,10/29/2020 20:20,10/29/2020 23:24,-4
2020110100,2020,New Era Field,11/1/2020 13:00,11/1/2020 15:50,-5
2020110101,2020,Paul Brown Stadium,11/1/2020 13:00,11/1/2020 16:09,-5
2020110102,2020,FirstEnergy Stadium,11/1/2020 13:00,11/1/2020 15:51,-5
2020110103,2020,Ford Field,11/1/2020 13:00,11/1/2020 16:01,-5
2020110104,2020,Lambeau Field,11/1/2020 12:00,11/1/2020 15:11,-6
2020110105,2020,Arrowhead Stadium,11/1/2020 12:00,11/1/2020 14:56,-6
