game_id,Source,DistanceToStation,TimeMeasure,Temperature,DewPoint,Humidity,Precipitation,WindSpeed,WindDirection,Pressure,EstimatedCondition,Season,StadiumName,TimeStartGame,TimeEndGame,TZOffset
2018090600,Meteostat,17.34,9/6/2018 19:51,80.6,66.38,62.0,,11.81,290.0,30.091,,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,2.61,9/6/2018 20:00,86.0,66.92,53.0,0.0,16.09,330.0,30.1088,Clear,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,17.34,9/6/2018 20:51,78.8,69.8,74.0,,5.59,320.0,30.1191,,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,2.61,9/6/2018 21:00,78.08,71.06,79.0,0.012,9.2,0.0,30.1294,Light Rain,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,17.34,9/6/2018 21:51,78.8,69.8,74.0,,4.35,350.0,30.1324,,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,2.61,9/6/2018 22:00,78.98,69.98,74.0,0.0,5.84,0.0,30.1353,Clear,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,17.34,9/6/2018 22:51,77.0,69.98,79.0,,4.35,10.0,30.1339,,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,2.61,9/6/2018 23:00,78.98,68.0,69.0,0.0,5.84,50.0,30.1324,Clear,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,17.34,9/6/2018 23:51,77.0,69.98,79.0,,5.28,,30.1294,,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,2.61,9/7/2018 0:00,78.98,68.0,69.0,0.0,4.72,0.0,30.1265,Clear,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,17.34,9/7/2018 0:51,75.2,69.62,83.0,,5.28,,30.1206,,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090600,Meteostat,2.61,9/7/2018 1:00,78.08,69.08,74.0,0.0,5.84,0.0,30.1147,Clear,2018,Lincoln Financial Field,9/6/2018 20:20,9/6/2018 23:39,-4
2018090900,Meteostat,0.31,9/9/2018 12:00,62.96,60.98,93.0,0.118,17.21,70.0,30.1029,Moderate Rain,2018,M&T Bank Stadium,9/9/2018 13:00,9/9/2018 16:21,-4
2018090900,Meteostat,0.31,9/9/2018 13:00,62.96,60.98,93.0,0.13,21.93,70.0,30.094,Moderate Rain,2018,M&T Bank Stadium,9/9/2018 13:00,9/9/2018 16:21,-4
2018090900,Meteostat,0.31,9/9/2018 14:00,62.96,62.06,97.0,0.079,19.7,70.0,30.0763,Light Rain,2018,M&T Bank Stadium,9/9/2018 13:00,9/9/2018 16:21,-4
2018090900,Meteostat,0.31,9/9/2018 15:00,62.96,62.06,97.0,0.22,13.86,50.0,30.0763,Moderate Rain,2018,M&T Bank Stadium,9/9/2018 13:00,9/9/2018 16:21,-4
2018090900,Meteostat,0.31,9/9/2018 16:00,62.96,62.06,97.0,0.071,23.05,80.0,30.0733,Light Rain,2018,M&T Bank Stadium,9/9/2018 13:00,9/9/2018 16:21,-4
2018090900,Meteostat,0.31,9/9/2018 17:00,62.96,62.06,97.0,0.039,18.33,70.0,30.0645,Light Rain,2018,M&T Bank Stadium,9/9/2018 13:00,9/9/2018 16:21,-4
2018090900,Meteostat,0.31,9/9/2018 18:00,62.06,60.08,93.0,0.051,20.82,70.0,30.0792,Light Rain,2018,M&T Bank Stadium,9/9/2018 13:00,9/9/2018 16:21,-4
2018090901,Meteostat,0.68,9/9/2018 12:00,59.0,53.78,83.0,0.012,10.31,70.0,30.0231,Light Rain,2018,FirstEnergy Stadium,9/9/2018 13:00,9/9/2018 16:54,-4
2018090901,Meteostat,0.68,9/9/2018 13:00,59.0,55.22,87.0,0.031,11.43,50.0,29.9936,Light Rain,2018,FirstEnergy Stadium,9/9/2018 13:00,9/9/2018 16:54,-4
2018090901,Meteostat,0.68,9/9/2018 14:00,60.08,57.2,90.0,0.031,8.08,60.0,29.9906,Light Rain,2018,FirstEnergy Stadium,9/9/2018 13:00,9/9/2018 16:54,-4
2018090901,Meteostat,0.68,9/9/2018 15:00,60.98,57.02,87.0,0.13,10.31,70.0,29.9729,Moderate Rain,2018,FirstEnergy Stadium,9/9/2018 13:00,9/9/2018 16:54,-4
2018090901,Meteostat,0.68,9/9/2018 16:00,60.98,57.02,87.0,0.071,12.74,80.0,29.9552,Light Rain,2018,FirstEnergy Stadium,9/9/2018 13:00,9/9/2018 16:54,-4
2018090901,Meteostat,0.68,9/9/2018 17:00,60.98,57.02,87.0,0.091,11.43,70.0,29.967,Light Rain,2018,FirstEnergy Stadium,9/9/2018 13:00,9/9/2018 16:54,-4
2018090901,Meteostat,0.68,9/9/2018 18:00,60.98,57.02,87.0,0.118,11.43,80.0,29.9582,Moderate Rain,2018,FirstEnergy Stadium,9/9/2018 13:00,9/9/2018 16:54,-4
2018090902,Meteostat,2.42,9/9/2018 12:00,60.08,57.2,90.0,0.0,11.43,50.0,29.9109,Clear,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,23.12,9/9/2018 12:45,59.0,55.4,88.0,,9.32,50.0,29.905,,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,2.42,9/9/2018 13:00,59.0,57.92,96.0,0.012,11.43,30.0,29.8991,Light Rain,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,23.12,9/9/2018 13:45,59.0,55.4,88.0,,6.84,40.0,29.8976,,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,2.42,9/9/2018 14:00,60.08,59.0,96.0,0.031,12.74,30.0,29.8962,Light Rain,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,23.12,9/9/2018 14:52,59.0,55.4,88.0,,11.81,30.0,29.8932,,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,2.42,9/9/2018 15:00,60.98,60.08,97.0,0.031,13.86,20.0,29.8902,Light Rain,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,2.42,9/9/2018 16:00,60.98,59.0,93.0,0.0,16.09,30.0,29.8637,Clear,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,2.42,9/9/2018 17:00,59.0,57.02,93.0,0.031,17.21,20.0,29.8784,Light Rain,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,23.12,9/9/2018 17:51,60.8,55.58,83.0,,13.67,40.0,29.8799,,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090902,Meteostat,2.42,9/9/2018 18:00,57.92,55.94,93.0,0.0,17.21,20.0,29.8814,Clear,2018,Lucas Oil Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090903,Meteostat,1.86,9/9/2018 12:00,89.96,73.76,59.0,0.0,8.08,280.0,29.9729,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 13:00,89.06,74.84,63.0,0.0,6.96,150.0,29.9434,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 14:00,89.06,73.94,61.0,0.0,8.08,210.0,29.9316,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 15:00,82.94,73.04,72.0,0.0,9.2,170.0,29.9286,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 16:00,82.94,76.82,82.0,0.031,6.96,130.0,29.9227,Light Rain,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 17:00,82.94,75.02,77.0,0.0,9.2,130.0,29.908,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 18:00,82.04,74.12,77.0,0.0,14.98,230.0,29.905,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 19:00,78.98,74.12,85.0,0.0,5.84,210.0,29.9198,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 20:00,78.98,71.96,79.0,0.0,4.72,140.0,29.9316,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 21:00,78.98,71.96,79.0,0.0,3.36,230.0,29.9404,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090903,Meteostat,1.86,9/9/2018 22:00,80.06,73.04,79.0,0.0,0.0,,29.9552,Clear,2018,Hard Rock Stadium,9/9/2018 13:00,9/9/2018 20:08,-4
2018090904,Meteostat,4.78,9/9/2018 11:00,66.02,55.22,68.0,0.0,10.31,160.0,30.1147,Clear,2018,U.S. Bank Stadium,9/9/2018 12:00,9/9/2018 15:12,-5
2018090904,Meteostat,4.78,9/9/2018 12:00,69.08,54.14,59.0,0.0,13.86,150.0,30.1058,Clear,2018,U.S. Bank Stadium,9/9/2018 12:00,9/9/2018 15:12,-5
2018090904,Meteostat,4.78,9/9/2018 13:00,69.98,53.06,55.0,0.0,9.2,150.0,30.0733,Clear,2018,U.S. Bank Stadium,9/9/2018 12:00,9/9/2018 15:12,-5
2018090904,Meteostat,4.78,9/9/2018 14:00,71.96,52.88,51.0,0.0,8.08,150.0,30.0615,Clear,2018,U.S. Bank Stadium,9/9/2018 12:00,9/9/2018 15:12,-5
2018090904,Meteostat,4.78,9/9/2018 15:00,73.04,52.16,48.0,0.0,8.08,120.0,30.0408,Clear,2018,U.S. Bank Stadium,9/9/2018 12:00,9/9/2018 15:12,-5
2018090904,Meteostat,4.78,9/9/2018 16:00,73.04,52.16,48.0,0.0,9.2,110.0,30.0231,Clear,2018,U.S. Bank Stadium,9/9/2018 12:00,9/9/2018 15:12,-5
2018090904,Meteostat,4.78,9/9/2018 17:00,73.04,52.16,48.0,0.0,11.43,140.0,30.0113,Clear,2018,U.S. Bank Stadium,9/9/2018 12:00,9/9/2018 15:12,-5
2018090905,Meteostat,5.16,9/9/2018 12:00,64.04,49.82,60.0,0.0,10.31,50.0,30.2919,Clear,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,30.51,9/9/2018 12:35,64.4,50.18,60.0,,9.2,,30.2938,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,20.88,9/9/2018 12:54,55.4,46.58,72.0,,8.08,60.0,30.2958,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,5.16,9/9/2018 13:00,64.04,49.82,60.0,0.0,12.74,40.0,30.2978,Clear,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,30.51,9/9/2018 13:35,62.6,50.18,64.0,,10.41,,30.2978,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,5.16,9/9/2018 14:00,64.04,48.92,58.0,0.0,8.08,40.0,30.2978,Clear,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,30.51,9/9/2018 14:35,62.6,50.18,64.0,,7.46,,30.2958,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,20.88,9/9/2018 14:38,57.2,46.4,67.0,,6.84,40.0,30.2938,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,5.16,9/9/2018 15:00,62.96,48.02,58.0,0.0,10.31,30.0,30.2919,Clear,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,30.51,9/9/2018 15:35,60.8,46.4,59.0,,9.2,,30.2889,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,20.88,9/9/2018 15:54,57.2,46.4,67.0,,8.08,40.0,30.2859,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,5.16,9/9/2018 16:00,62.06,46.22,56.0,0.0,10.31,50.0,30.283,Clear,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,30.51,9/9/2018 16:35,59.0,46.4,63.0,,8.57,,30.281,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,20.88,9/9/2018 16:54,55.4,46.58,72.0,,6.84,40.0,30.2791,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,5.16,9/9/2018 17:00,60.98,46.04,58.0,0.0,8.08,50.0,30.2771,Clear,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,30.51,9/9/2018 17:35,59.0,46.4,63.0,,7.46,,30.2791,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,20.88,9/9/2018 17:54,53.6,44.78,72.0,,6.84,60.0,30.281,,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090905,Meteostat,5.16,9/9/2018 18:00,60.08,44.78,57.0,0.0,9.2,50.0,30.283,Clear,2018,Gillette Stadium,9/9/2018 13:00,9/9/2018 16:12,-4
2018090906,Meteostat,17.46,9/9/2018 11:00,84.2,75.02,74.0,0.0,0.0,,29.9109,Clear,2018,Mercedes-Benz Superdome,9/9/2018 12:00,9/9/2018 15:13,-5
2018090906,Meteostat,17.46,9/9/2018 12:00,86.0,75.02,70.0,0.0,6.96,130.0,29.9109,Clear,2018,Mercedes-Benz Superdome,9/9/2018 12:00,9/9/2018 15:13,-5
2018090906,Meteostat,17.46,9/9/2018 13:00,78.8,75.2,89.0,0.0,6.96,330.0,29.8843,Clear,2018,Mercedes-Benz Superdome,9/9/2018 12:00,9/9/2018 15:13,-5
2018090906,Meteostat,17.46,9/9/2018 14:00,78.8,73.58,84.0,0.0,6.96,180.0,29.8637,Clear,2018,Mercedes-Benz Superdome,9/9/2018 12:00,9/9/2018 15:13,-5
2018090906,Meteostat,17.46,9/9/2018 15:00,84.2,75.02,74.0,0.02,3.36,200.0,29.84,Light Rain,2018,Mercedes-Benz Superdome,9/9/2018 12:00,9/9/2018 15:13,-5
2018090906,Meteostat,22.25,9/9/2018 16:00,87.08,76.1,70.0,0.0,8.08,210.0,29.8223,Clear,2018,Mercedes-Benz Superdome,9/9/2018 12:00,9/9/2018 15:13,-5
2018090906,Meteostat,17.46,9/9/2018 17:00,86.0,75.02,70.0,0.0,5.84,220.0,29.8312,Clear,2018,Mercedes-Benz Superdome,9/9/2018 12:00,9/9/2018 15:13,-5
2018090907,Meteostat,1.62,9/9/2018 12:00,59.0,53.24,81.0,0.02,6.96,40.0,30.2269,Light Rain,2018,MetLife Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090907,Meteostat,1.62,9/9/2018 13:00,59.0,53.78,83.0,0.039,4.72,40.0,30.221,Light Rain,2018,MetLife Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090907,Meteostat,1.62,9/9/2018 14:00,59.0,55.22,87.0,0.039,5.84,40.0,30.2151,Light Rain,2018,MetLife Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090907,Meteostat,1.62,9/9/2018 15:00,60.08,55.94,86.0,0.02,4.72,30.0,30.1944,Light Rain,2018,MetLife Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090907,Meteostat,1.62,9/9/2018 16:00,60.08,55.94,86.0,0.02,5.84,30.0,30.1826,Light Rain,2018,MetLife Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090907,Meteostat,1.62,9/9/2018 17:00,60.08,55.94,86.0,0.02,5.84,30.0,30.1915,Light Rain,2018,MetLife Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090907,Meteostat,1.62,9/9/2018 18:00,59.0,56.12,90.0,0.039,6.96,30.0,30.1915,Light Rain,2018,MetLife Stadium,9/9/2018 13:00,9/9/2018 16:04,-4
2018090908,Meteostat,3.67,9/9/2018 13:00,77.0,64.76,66.0,0.0,10.31,270.0,29.8371,Clear,2018,Dignity Health Sports Park,9/9/2018 13:05,9/9/2018 16:13,-7
2018090908,Meteostat,3.67,9/9/2018 14:00,77.0,64.76,66.0,0.0,9.2,260.0,29.8282,Clear,2018,Dignity Health Sports Park,9/9/2018 13:05,9/9/2018 16:13,-7
2018090908,Meteostat,3.67,9/9/2018 15:00,77.0,64.76,66.0,0.0,9.2,270.0,29.8135,Clear,2018,Dignity Health Sports Park,9/9/2018 13:05,9/9/2018 16:13,-7
2018090908,Meteostat,3.67,9/9/2018 16:00,75.92,64.94,69.0,0.0,10.31,260.0,29.8046,Clear,2018,Dignity Health Sports Park,9/9/2018 13:05,9/9/2018 16:13,-7
2018090908,Meteostat,3.67,9/9/2018 17:00,73.94,65.12,74.0,0.0,9.2,240.0,29.8017,Clear,2018,Dignity Health Sports Park,9/9/2018 13:05,9/9/2018 16:13,-7
2018090908,Meteostat,3.67,9/9/2018 18:00,73.04,63.86,73.0,0.0,8.08,250.0,29.8076,Clear,2018,Dignity Health Sports Park,9/9/2018 13:05,9/9/2018 16:13,-7
2018090909,Meteostat,4.29,9/9/2018 13:00,100.22,58.1,25.0,0.0,6.96,200.0,29.7515,Clear,2018,State Farm Stadium,9/9/2018 13:25,9/9/2018 16:22,-7
2018090909,Meteostat,1.18,9/9/2018 14:00,102.2,54.86,21.0,0.0,10.31,190.0,29.719,Clear,2018,State Farm Stadium,9/9/2018 13:25,9/9/2018 16:22,-7
2018090909,Meteostat,1.18,9/9/2018 15:00,105.8,55.04,19.0,0.0,10.31,170.0,29.6894,Clear,2018,State Farm Stadium,9/9/2018 13:25,9/9/2018 16:22,-7
2018090909,Meteostat,1.18,9/9/2018 16:00,105.8,55.04,19.0,0.0,11.43,180.0,29.6717,Clear,2018,State Farm Stadium,9/9/2018 13:25,9/9/2018 16:22,-7
2018090909,Meteostat,1.18,9/9/2018 17:00,105.8,51.98,17.0,0.0,12.74,190.0,29.6599,Clear,2018,State Farm Stadium,9/9/2018 13:25,9/9/2018 16:22,-7
2018090909,Meteostat,1.18,9/9/2018 18:00,105.8,51.98,17.0,0.0,12.74,190.0,29.6599,Clear,2018,State Farm Stadium,9/9/2018 13:25,9/9/2018 16:22,-7
2018090910,Meteostat,8.57,9/9/2018 16:00,80.6,71.6,74.0,0.0,8.08,10.0,29.846,Clear,2018,Bank of America Stadium,9/9/2018 16:25,9/9/2018 19:27,-4
2018090910,Meteostat,8.57,9/9/2018 17:00,73.4,68.0,83.0,0.0,9.2,50.0,29.8282,Clear,2018,Bank of America Stadium,9/9/2018 16:25,9/9/2018 19:27,-4
2018090910,Meteostat,8.57,9/9/2018 18:00,73.4,71.6,94.0,0.0,0.0,,29.84,Clear,2018,Bank of America Stadium,9/9/2018 16:25,9/9/2018 19:27,-4
2018090910,Meteostat,8.57,9/9/2018 19:00,73.4,71.6,94.0,0.0,0.0,,29.84,Clear,2018,Bank of America Stadium,9/9/2018 16:25,9/9/2018 19:27,-4
2018090910,Meteostat,8.57,9/9/2018 20:00,75.2,71.78,89.0,0.0,0.0,,29.8519,Clear,2018,Bank of America Stadium,9/9/2018 16:25,9/9/2018 19:27,-4
2018090910,Meteostat,8.57,9/9/2018 21:00,73.4,71.6,94.0,0.0,4.72,40.0,29.8843,Clear,2018,Bank of America Stadium,9/9/2018 16:25,9/9/2018 19:27,-4
2018090911,Meteostat,5.34,9/9/2018 14:00,83.3,35.42,18.0,0.0,8.08,350.0,29.8076,Clear,2018,Empower Field at Mile High,9/9/2018 14:25,9/9/2018 17:31,-6
2018090911,Meteostat,5.34,9/9/2018 15:00,82.58,34.88,18.0,0.0,8.08,12.0,29.7928,Clear,2018,Empower Field at Mile High,9/9/2018 14:25,9/9/2018 17:31,-6
2018090911,Meteostat,5.34,9/9/2018 16:00,83.84,34.34,17.0,0.0,9.2,359.0,29.7869,Clear,2018,Empower Field at Mile High,9/9/2018 14:25,9/9/2018 17:31,-6
2018090911,Meteostat,5.34,9/9/2018 17:00,82.94,35.06,18.0,0.0,9.2,356.0,29.7898,Clear,2018,Empower Field at Mile High,9/9/2018 14:25,9/9/2018 17:31,-6
2018090911,Meteostat,5.34,9/9/2018 18:00,81.5,35.24,19.0,0.0,8.08,344.0,29.7928,Clear,2018,Empower Field at Mile High,9/9/2018 14:25,9/9/2018 17:31,-6
2018090911,Meteostat,5.34,9/9/2018 19:00,77.0,37.4,24.0,0.0,9.2,253.0,29.8105,Clear,2018,Empower Field at Mile High,9/9/2018 14:25,9/9/2018 17:31,-6
2018090912,Meteostat,2.3,9/9/2018 19:00,60.98,48.74,64.0,0.0,8.08,50.0,30.1147,Clear,2018,Lambeau Field,9/9/2018 19:20,9/9/2018 22:27,-5
2018090912,Meteostat,2.3,9/9/2018 20:00,57.02,48.74,74.0,0.0,4.72,60.0,30.1176,Clear,2018,Lambeau Field,9/9/2018 19:20,9/9/2018 22:27,-5
2018090912,Meteostat,2.3,9/9/2018 21:00,55.04,48.92,80.0,0.0,4.72,40.0,30.1147,Clear,2018,Lambeau Field,9/9/2018 19:20,9/9/2018 22:27,-5
2018090912,Meteostat,2.3,9/9/2018 22:00,51.08,48.92,92.0,0.0,4.72,350.0,30.1117,Clear,2018,Lambeau Field,9/9/2018 19:20,9/9/2018 22:27,-5
2018090912,Meteostat,2.3,9/9/2018 23:00,51.08,48.92,92.0,0.0,0.0,,30.1088,Clear,2018,Lambeau Field,9/9/2018 19:20,9/9/2018 22:27,-5
2018090912,Meteostat,2.3,9/10/2018 0:00,55.04,48.92,80.0,0.0,4.72,110.0,30.094,Clear,2018,Lambeau Field,9/9/2018 19:20,9/9/2018 22:27,-5
2018091000,Meteostat,3.17,9/10/2018 19:00,62.06,55.76,80.0,0.0,10.31,0.0,29.9523,Clear,2018,Ford Field,9/10/2018 19:10,9/10/2018 22:28,-4
2018091000,Meteostat,3.17,9/10/2018 20:00,62.06,55.76,80.0,0.0,8.08,0.0,29.9641,Clear,2018,Ford Field,9/10/2018 19:10,9/10/2018 22:28,-4
2018091000,Meteostat,3.17,9/10/2018 21:00,62.06,55.04,78.0,0.0,6.96,0.0,29.9906,Clear,2018,Ford Field,9/10/2018 19:10,9/10/2018 22:28,-4
2018091000,Meteostat,3.17,9/10/2018 22:00,60.98,55.04,81.0,0.0,3.36,350.0,30.0202,Clear,2018,Ford Field,9/10/2018 19:10,9/10/2018 22:28,-4
2018091000,Meteostat,3.17,9/10/2018 23:00,60.08,55.94,86.0,0.0,5.84,320.0,30.029,Clear,2018,Ford Field,9/10/2018 19:10,9/10/2018 22:28,-4
2018091000,Meteostat,3.17,9/11/2018 0:00,60.08,55.94,86.0,0.0,3.36,330.0,30.0408,Clear,2018,Ford Field,9/10/2018 19:10,9/10/2018 22:28,-4
2018091001,Meteostat,4.85,9/10/2018 18:54,66.2,55.4,68.0,,8.08,260.0,29.843,,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,1.86,9/10/2018 19:00,66.02,55.22,68.0,0.0,8.08,270.0,29.843,Clear,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,4.85,9/10/2018 19:54,64.4,55.58,73.0,,8.08,260.0,29.8445,,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,1.86,9/10/2018 20:00,64.04,55.94,75.0,0.0,13.86,270.0,29.846,Clear,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,4.85,9/10/2018 20:54,64.4,55.58,73.0,,4.35,230.0,29.8504,,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,1.86,9/10/2018 21:00,62.96,54.86,75.0,0.0,10.31,260.0,29.8548,Clear,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,4.85,9/10/2018 21:54,62.6,53.78,73.0,,6.84,,29.8607,,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,1.86,9/10/2018 22:00,62.06,55.04,78.0,0.0,3.36,260.0,29.8666,Clear,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,4.85,9/10/2018 22:54,62.6,53.78,73.0,,1.68,,29.8696,,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,1.86,9/10/2018 23:00,57.92,53.06,84.0,0.0,0.0,,29.8725,Clear,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,4.85,9/10/2018 23:54,62.6,53.78,73.0,,0.0,,29.8755,,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091001,Meteostat,1.86,9/11/2018 0:00,59.0,55.22,87.0,0.0,0.0,,29.8784,Clear,2018,Oakland Coliseum,9/10/2018 19:20,9/10/2018 22:30,-7
2018091300,Meteostat,3.29,9/13/2018 20:00,75.02,73.22,94.0,0.0,0.0,,30.0763,Clear,2018,Paul Brown Stadium,9/13/2018 20:20,9/13/2018 23:46,-4
2018091300,Meteostat,3.29,9/13/2018 21:00,71.06,71.06,100.0,0.0,0.0,,30.091,Clear,2018,Paul Brown Stadium,9/13/2018 20:20,9/13/2018 23:46,-4
2018091300,Meteostat,3.29,9/13/2018 22:00,69.08,69.08,100.0,0.0,0.0,,30.1029,Clear,2018,Paul Brown Stadium,9/13/2018 20:20,9/13/2018 23:46,-4
2018091300,Meteostat,3.29,9/13/2018 23:00,68.0,68.0,100.0,0.0,0.0,,30.097,Clear,2018,Paul Brown Stadium,9/13/2018 20:20,9/13/2018 23:46,-4
2018091300,Meteostat,3.29,9/14/2018 0:00,66.92,66.92,100.0,0.0,0.0,,30.097,Clear,2018,Paul Brown Stadium,9/13/2018 20:20,9/13/2018 23:46,-4
2018091300,Meteostat,3.29,9/14/2018 1:00,66.92,66.92,100.0,0.0,0.0,,30.091,Clear,2018,Paul Brown Stadium,9/13/2018 20:20,9/13/2018 23:46,-4
2018091600,Meteostat,4.47,9/16/2018 12:00,78.08,72.14,82.0,0.0,11.43,300.0,29.8312,Clear,2018,Mercedes-Benz Stadium,9/16/2018 13:00,9/16/2018 16:08,-4
2018091600,Meteostat,4.47,9/16/2018 13:00,78.08,71.06,79.0,0.0,13.86,320.0,29.8223,Clear,2018,Mercedes-Benz Stadium,9/16/2018 13:00,9/16/2018 16:08,-4
2018091600,Meteostat,4.47,9/16/2018 14:00,80.96,71.06,72.0,0.0,8.08,340.0,29.8135,Clear,2018,Mercedes-Benz Stadium,9/16/2018 13:00,9/16/2018 16:08,-4
